Paper Id,Title,Session,Conference,Year,Url
SP_09_18,Sphinx: A Compact and Provably Secure Mix Format,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207650&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_19,DSybil: Optimal Sybil-Resistance for Recommendation Systems,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207651&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_20,Fingerprinting Blank Paper Using Commodity Scanners,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207652&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_21,Tempest in a Teapot: Compromising Reflections Revisited,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207653&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_22,Blueprint: Robust Prevention of Cross-site Scripting Attacks for Existing Browsers,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207654&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_23,Pretty-Bad-Proxy: An Overlooked Adversary in Browsers' HTTPS Deployments,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207655&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_24,Secure Content Sniffing for Web Browsers; or How to Stop Papers from Reviewing Themselves,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207656&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_25,It's No Secret. Measuring the Security and Reliability of Authentication via Secret Questions,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207657&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_09_26,Password Cracking Using Probabilistic Context-Free Grammars,,IEEE S&P,2009,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=5207658&filter%3DAND%28p_IS_Number%3A5207632%29%26rowsPerPage%3D50
SP_12_1,A Framework to Eliminate Backdoors from Response-Computable Authentication,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234401&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_2,Safe Loading - A Foundation for Secure Execution of Untrusted Programs,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234402&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_3,Flash Memory for Ubiquitous Hardware Security Functions: True Random Number Generation and Device Fingerprints,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234403&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_4,ReDeBug: Finding Unpatched Code Clones in Entire OS Distributions,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234404&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_5,Prudent Practices for Designing Malware Experiments: Status Quo and Outlook,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234405&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_6,Abusing File Processing in Malware Detectors for Fun and Profit,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234406&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_7,Dissecting Android Malware: Characterization and Evolution,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234407&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_8,Distance Hijacking Attacks on Distance Bounding Protocols,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234408&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_9,Don't Trust Satellite Phones: A Security Analysis of Two Satphone Standards,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234409&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_10,Memento: Learning Secrets from Process Footprints,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234410&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_11,Foundations of Logic-Based Trust Management,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234411&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_12,Formalizing and Enforcing Purpose Restrictions in Privacy Policies,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234412&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_13,Sharing Mobile Code Securely with Information Flow Control,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234413&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_14,The Psychology of Security for the Home Computer User,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234414&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_15,User-Driven Access Control: Rethinking Permission Granting in Modern Operating Systems,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234415&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_16,New Results for Timing-Based Attestation,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234416&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_17,ObliviAd: Provably Secure and Practical Online Behavioral Advertising,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234417&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_18,Quid-Pro-Quo-tocols: Strengthening Semi-honest Protocols with Dual Execution,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234418&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_19,Hummingbird: Privacy at the Time of Twitter,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234419&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_20,On the Feasibility of Internet-Scale Author Identification,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234420&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_21,Secure and Scalable Fault Localization under Dynamic Traffic Patterns,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234421&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_22,Peek-a-Boo; I Still See You: Why Efficient Traffic Analysis Countermeasures Fail,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234422&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_23,Off-path TCP Sequence Number Inference Attack - How Firewall Middleboxes Reduce Security,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234423&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_24,Signing Me onto Your Accounts through Facebook and Google: A Traffic-Guided Security Study of Commercially Deployed Single-Sign-On Web Services,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234424&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_25,Unleashing Mayhem on Binary Code,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234425&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_26,Clash Attacks on the Verifiability of E-Voting Systems,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234426&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_27,Third-Party Web Tracking: Policy and Technology,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234427&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_28,EvilSeed: A Guided Approach to Finding Malicious Web Pages,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234428&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_29,Rozzle: De-cloaking Internet Malware,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234429&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_30,Detecting Hoaxes; Frauds; and Deception in Writing Style Online,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234430&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_31,LASTor: A Low-Latency AS-Aware Tor Client,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234431&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_32,OB-PWS: Obfuscation-Based Private Web Search,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234432&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_33,LAP: Lightweight Anonymity and Privacy,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234433&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_34,Guess Again (and Again and Again): Measuring Password Strength by Simulating Password-Cracking Algorithms,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234434&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_35,The Science of Guessing: Analyzing an Anonymized Corpus of 70 Million Passwords,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234435&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_36,The Quest to Replace Passwords: A Framework for Comparative Evaluation of Web Authentication Schemes,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234436&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_37,ILR: Where'd My Gadgets Go?,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234437&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_38,Space Traveling across VM: Automatically Bridging the Semantic Gap in Virtual Machine Introspection via Online Kernel Data Redirection,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234438&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_39,Smashing the Gadgets: Hindering Return-Oriented Programming Using In-place Code Randomization,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234439&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_12_40,Building Verifiable Trusted Path on Commodity x86 Computers,,IEEE S&P,2012,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234440&filter%3DAND%28p_IS_Number%3A6234400%29%26rowsPerPage%3D75
SP_08_1,SybilLimit: A Near-Optimal Social Network Defense against Sybil Attacks,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531141&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_2,Anonymous Networking with Minimum Latency in Multihop Networks,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531142&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_3,Spot Me if You Can: Uncovering Spoken Phrases in Encrypted VoIP Conversations,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531143&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_4,Preserving Caller Anonymity in Voice-over-IP Networks,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531144&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_5,Jamming-resistant Key Establishment using Uncoordinated Frequency Hopping,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531145&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_6,Casting out Demons: Sanitizing Training Data for Anomaly Sensors,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531146&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_7,Efficient and Robust TCP Stream Normalization,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531147&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_8,Robust De-anonymization of Large Sparse Datasets,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531148&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_9,Pacemakers and Implantable Cardiac Defibrillators: Software Radio Attacks and Zero-Power Defenses,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531149&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_10,Automatic Patch-Based Exploit Generation is Possible: Techniques and Implications,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531150&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_11,Compromising Reflections-or-How to Read LCD Monitors around the Corner,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531151&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_12,ClearShot: Eavesdropping on Keyboard Input from Video,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531152&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_13,XFA: Faster Signature Matching with Extended Automata,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531153&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_14,Zero-Knowledge in the Applied Pi-calculus and Automated Verification of the Direct Anonymous Attestation Protocol,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531154&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_15,Towards Practical Privacy for Genomic Computation,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531155&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_16,Lares: An Architecture for Secure Active Monitoring Using Virtualization,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531156&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_17,Practical Proactive Integrity Preservation: A Basis for Malware Defense,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531157&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_18,Preventing Memory Error Exploits with WIT,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531158&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_19,Thinking Inside the Box: System-Level Failures of Tamper Proofing,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531159&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_20,Cloaker: Hardware Supported Rootkit Concealment,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531160&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_21,Predictable Design of Network-Based Covert Communication Systems,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531161&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_22,Verifying the Safety of User Pointer Dereferences,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531162&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_23,Expressive Declassification Policies and Modular Static Enforcement,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531163&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_24,Civitas: Toward a Secure Voting System,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531164&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_25,Fable: A Language for Enforcing User-defined Security Policies,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531165&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_26,Saner: Composing Static and Dynamic Analysis to Validate Sanitization in Web Applications,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531166&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_27,Secure Web Browsing with the OP Web Browser,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531167&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_08_28,Automated Formal Analysis of a Protocol for Secure File Sharing on Untrusted Storage,,IEEE S&P,2008,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=4531168&filter%3DAND%28p_IS_Number%3A4531132%29%26rowsPerPage%3D50
SP_05_1,Language-based generation and evaluation of NIDS signatures,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425055&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_2,Efficient intrusion detection using automaton inlining,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425056&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_3,Semantics-aware malware detection,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425057&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_4,Distributed detection of node replication attacks in sensor networks,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425058&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_5,Detection of denial-of-message attacks on sensor network broadcasts,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425059&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_6,Distributed proving in access-control systems,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425060&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_7,On safety in discretionary access control,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425061&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_8,Seeing-is-believing: using camera phones for human-verifiable authentication,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425062&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_9,A generic attack on checksumming-based software tamper resistance,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425063&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_10,Towards constant bandwidth overhead integrity checking of untrusted data,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425064&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_11,BIND: a fine-grained attestation service for secure distributed systems,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425065&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_12,Relating symbolic and cryptographic secrecy,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425066&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_13,Low-cost traffic analysis of Tor,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425067&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_14,Leap-frog packet linking and diverse key distributions for improved integrity in network broadcasts,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425068&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_15,Remote physical device fingerprinting,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425069&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_16,Polygraph: automatically generating signatures for polymorphic worms,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425070&filter%3DAND%28p_IS_Number%3A30765%29
SP_05_17,Worm origin identification using random moonwalks,,IEEE S&P,2005,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=1425071&filter%3DAND%28p_IS_Number%3A30765%29
SP_88_1,Implementing commercial data integrity with secure capabilities,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8105&filter%3DAND%28p_IS_Number%3A427%29
SP_88_2,The SeaView security model,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8114&filter%3DAND%28p_IS_Number%3A427%29
SP_88_3,A secure distributed operating system,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8095&filter%3DAND%28p_IS_Number%3A427%29
SP_88_4,The algebra of security,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8092&filter%3DAND%28p_IS_Number%3A427%29
SP_88_5,Views as the security objects in a multilevel secure relational database management system,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8099&filter%3DAND%28p_IS_Number%3A427%29
SP_88_6,A fault tolerance approach to computer viruses,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8097&filter%3DAND%28p_IS_Number%3A427%29
SP_88_7,Using mandatory integrity to enforce `commercial' security,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8106&filter%3DAND%28p_IS_Number%3A427%29
SP_88_8,A near-term design for the SeaView multilevel database system,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8115&filter%3DAND%28p_IS_Number%3A427%29
SP_88_9,An axiomatic basis of trust in distributed systems,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8112&filter%3DAND%28p_IS_Number%3A427%29
SP_88_10,ASDViews [relational databases],,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8100&filter%3DAND%28p_IS_Number%3A427%29
SP_88_11,Concerning `modeling' of computer security,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8093&filter%3DAND%28p_IS_Number%3A427%29
SP_88_12,Noninterference and the composability of security properties,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8110&filter%3DAND%28p_IS_Number%3A427%29
SP_88_13,A prototype real-time intrusion-detection expert system,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8098&filter%3DAND%28p_IS_Number%3A427%29
SP_88_14,Controlling logical inference in multilevel database systems,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8116&filter%3DAND%28p_IS_Number%3A427%29
SP_88_15,Security policy modeling for the next-generation packet switch,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8113&filter%3DAND%28p_IS_Number%3A427%29
SP_88_16,Security specifications,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8094&filter%3DAND%28p_IS_Number%3A427%29
SP_88_17,A formal specification and verification method for the prevention of denial of service,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8111&filter%3DAND%28p_IS_Number%3A427%29
SP_88_18,Extended discretionary access controls,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8096&filter%3DAND%28p_IS_Number%3A427%29
SP_88_19,Reasoning about knowledge in multilevel secure distributed systems,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8104&filter%3DAND%28p_IS_Number%3A427%29
SP_88_20,Inference aggregation detection in database management systems,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8101&filter%3DAND%28p_IS_Number%3A427%29
SP_88_21,Cascaded authentication,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8108&filter%3DAND%28p_IS_Number%3A427%29
SP_88_22,The trusted path between SMITE and the user,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8107&filter%3DAND%28p_IS_Number%3A427%29
SP_88_23,A bandwidth computation model for covert storage channels and its applications,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8103&filter%3DAND%28p_IS_Number%3A427%29
SP_88_24,Reverification of a microprocessor,,IEEE S&P,1988,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=8109&filter%3DAND%28p_IS_Number%3A427%29
SP_83_1,Using Views in a Multilevel Secure Database Management System,,IEEE S&P,1983,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234490&filter%3DAND%28p_IS_Number%3A6234478%29
SP_83_2,Fingerprinting,,IEEE S&P,1983,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234491&filter%3DAND%28p_IS_Number%3A6234478%29
SP_83_3,The Many-Time Pad: Theme and Variations,,IEEE S&P,1983,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234492&filter%3DAND%28p_IS_Number%3A6234478%29
SP_83_4,Message Authentication with Manipulation Detection Code,,IEEE S&P,1983,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234493&filter%3DAND%28p_IS_Number%3A6234478%29
SP_83_5,Joint Encryption and Error-Correction Coding,,IEEE S&P,1983,http://ieeexplore.ieee.org//xpl/articleDetails.jsp?arnumber=6234494&filter%3DAND%28p_IS_Number%3A6234478%29
